var_short,jahr,quartal,monat,bl,wert,var_short_orig,name_de,name_en,description_de,description_en,type,source_de,source_en,meta_info_de,meta_info_en,datum,date,BL_long,BL_eng
GLPEW6MO,2017,1,1,W,12.4459,GLPEW6MO,Tourismus – Geschäftslageerwartungen in den nächsten 6 Monaten,Tourism – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,I. Quartal 2017,First Quarter 2017,Wien,Vienna
GLPEW6MO,2017,2,4,W,19.3785,GLPEW6MO,Tourismus – Geschäftslageerwartungen in den nächsten 6 Monaten,Tourism – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,II. Quartal 2017,Second Quarter 2017,Wien,Vienna
GLPEW6MO,2017,3,7,W,4.836,GLPEW6MO,Tourismus – Geschäftslageerwartungen in den nächsten 6 Monaten,Tourism – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,III. Quartal 2017,Third Quarter 2017,Wien,Vienna
GLPEW6MO,2017,4,10,W,16.024,GLPEW6MO,Tourismus – Geschäftslageerwartungen in den nächsten 6 Monaten,Tourism – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,IV. Quartal 2017,Fourth Quarter 2017,Wien,Vienna
GLPEW6MO,2018,1,1,AT,15.6128,GLPEW6MO,Tourismus – Geschäftslageerwartungen in den nächsten 6 Monaten,Tourism – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,I. Quartal 2018,First Quarter 2018,Österreich,Austria
GLPEW6MO,2018,2,4,AT,3.702,GLPEW6MO,Tourismus – Geschäftslageerwartungen in den nächsten 6 Monaten,Tourism – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,II. Quartal 2018,Second Quarter 2018,Österreich,Austria
GLPEW6MO,2018,3,7,AT,12.5313,GLPEW6MO,Tourismus – Geschäftslageerwartungen in den nächsten 6 Monaten,Tourism – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,III. Quartal 2018,Third Quarter 2018,Österreich,Austria
GLPEW6MO,2018,4,10,AT,12.5895,GLPEW6MO,Tourismus – Geschäftslageerwartungen in den nächsten 6 Monaten,Tourism – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,IV. Quartal 2018,Fourth Quarter 2018,Österreich,Austria
GLPEW6MO,2018,1,1,B,1.0694,GLPEW6MO,Tourismus – Geschäftslageerwartungen in den nächsten 6 Monaten,Tourism – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,I. Quartal 2018,First Quarter 2018,Burgenland,Burgenland
GLPEW6MO,2018,2,4,B,-8.1852,GLPEW6MO,Tourismus – Geschäftslageerwartungen in den nächsten 6 Monaten,Tourism – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,II. Quartal 2018,Second Quarter 2018,Burgenland,Burgenland
GLPEW6MO,2018,3,7,B,-12.0122,GLPEW6MO,Tourismus – Geschäftslageerwartungen in den nächsten 6 Monaten,Tourism – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,III. Quartal 2018,Third Quarter 2018,Burgenland,Burgenland
GLPEW6MO,2018,4,10,B,-5.0512,GLPEW6MO,Tourismus – Geschäftslageerwartungen in den nächsten 6 Monaten,Tourism – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,IV. Quartal 2018,Fourth Quarter 2018,Burgenland,Burgenland
GLPEW6MO,2018,1,1,K,42.247,GLPEW6MO,Tourismus – Geschäftslageerwartungen in den nächsten 6 Monaten,Tourism – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,I. Quartal 2018,First Quarter 2018,Kärnten,Carinthia
GLPEW6MO,2018,2,4,K,24.3408,GLPEW6MO,Tourismus – Geschäftslageerwartungen in den nächsten 6 Monaten,Tourism – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,II. Quartal 2018,Second Quarter 2018,Kärnten,Carinthia
GLPEW6MO,2018,3,7,K,37.3865,GLPEW6MO,Tourismus – Geschäftslageerwartungen in den nächsten 6 Monaten,Tourism – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,III. Quartal 2018,Third Quarter 2018,Kärnten,Carinthia
GLPEW6MO,2018,4,10,K,1.4939,GLPEW6MO,Tourismus – Geschäftslageerwartungen in den nächsten 6 Monaten,Tourism – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,IV. Quartal 2018,Fourth Quarter 2018,Kärnten,Carinthia
GLPEW6MO,2018,1,1,M,18.6948,GLPEW6MO,Tourismus – Geschäftslageerwartungen in den nächsten 6 Monaten,Tourism – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,I. Quartal 2018,First Quarter 2018,Steiermark,Styria
GLPEW6MO,2018,2,4,M,15.7851,GLPEW6MO,Tourismus – Geschäftslageerwartungen in den nächsten 6 Monaten,Tourism – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,II. Quartal 2018,Second Quarter 2018,Steiermark,Styria
GLPEW6MO,2018,3,7,M,28.9961,GLPEW6MO,Tourismus – Geschäftslageerwartungen in den nächsten 6 Monaten,Tourism – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,III. Quartal 2018,Third Quarter 2018,Steiermark,Styria
GLPEW6MO,2018,4,10,M,44.2599,GLPEW6MO,Tourismus – Geschäftslageerwartungen in den nächsten 6 Monaten,Tourism – business situation expectations in the next 6 months,Saldo,Balance,WIFO-Konjunkturtest,Q: WIFO in Kooperation mit der EU (DG ECFIN).,Source: WIFO in cooperation with the EU (DG ECFIN).,Saldo … Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten. Angezeigt wird der Wert des ersten Monats im Quartal.,Balance … Difference in percentage points between positive and negative assessments by responding companies. The value of the first month of the quarter is displayed.,IV. Quartal 2018,Fourth Quarter 2018,Steiermark,Styria
